,img,type,label,confidence
44574,img_05194,Text,SCENE-STEALERS,85.0909652709961
44575,img_05194,Text,The Movie Issue,81.05152130126953
44576,img_05194,Text,raphsbyCraigMcDean,84.7649917602539
44577,img_05194,Text,W,91.2219467163086
44578,img_05194,Text,THE,84.91261291503906
44579,img_05194,Text,YEAR'S,95.68201446533203
44580,img_05194,Text,BEST,87.08263397216797
44581,img_05194,Text,PERFORMANCES,92.34584045410156
44582,img_05194,Text,lie Portman,82.68138885498047
44583,img_05194,Text,lichelleWilliams,79.5901107788086
44584,img_05194,Text,loeledgerton,78.31523895263672
44585,img_05194,Text,ViggoMortensen,82.75191497802734
44586,img_05194,Text,AmyAdams,83.31818389892578
44587,img_05194,Text,Come,82.50401306152344
44588,img_05194,Text,lbogether,92.08992767333984
44589,img_05194,Text,wMcconaughey,80.34820556640625
44590,img_05194,Text,SCENE-STEALERS,85.0909652709961
44591,img_05194,Text,The,81.89642333984375
44592,img_05194,Text,Movie,83.1900634765625
44593,img_05194,Text,Issue,78.0680923461914
44594,img_05194,Text,raphsbyCraigMcDean,84.7649917602539
44595,img_05195,Label,Human,98.83311462402344
44596,img_05195,Label,People,98.83309173583984
44597,img_05195,Label,Person,98.83311462402344
44598,img_05195,Label,Flora,98.40198516845703
44599,img_05195,Label,Jar,98.40198516845703
44600,img_05195,Label,Plant,98.40198516845703
44601,img_05195,Label,Potted Plant,98.40198516845703
44602,img_05195,Label,Pottery,98.40198516845703
44603,img_05195,Label,Vase,98.40198516845703
44604,img_05195,Label,Bridesmaid,98.2669677734375
44605,img_05195,Label,Wedding,98.2669677734375
44606,img_05195,Celebrity,Karlie Redd,99.95779418945312
44607,img_05195,Celebrity,Jill Wagner,99.99894714355469
44608,img_05195,Celebrity,Vanessa Peretti,99.99420928955078
44609,img_05195,Celebrity,Maria Pietilä Holmner,99.96308135986328
44610,img_05195,Celebrity,Alexandra Grey,99.95252990722656
44611,img_05195,Celebrity,Jacqueline Bracamontes,99.99778747558594
44612,img_05196,Label,Human,99.14053344726562
44613,img_05196,Label,People,99.1405258178711
44614,img_05196,Label,Person,99.14053344726562
44615,img_05196,Label,Graduation,93.60985565185547
44616,img_05196,Label,Face,86.50516510009766
44617,img_05196,Label,Portrait,86.50516510009766
44618,img_05196,Label,Smile,86.50516510009766
44619,img_05196,Celebrity,Bill Clinton,99.77164459228516
44620,img_05196,Celebrity,Hillary Clinton,99.8949203491211
44621,img_05196,Text,MAKEA,80.49810791015625
44622,img_05196,Text,T,79.65762329101562
44623,img_05196,Text,MAKEA,80.49810791015625
44624,img_05196,Text,T,79.65762329101562
44625,img_05197,Label,Cabbage,99.05030822753906
44626,img_05197,Label,Flora,99.05030822753906
44627,img_05197,Label,Food,99.05030822753906
44628,img_05197,Label,Kale,99.05030822753906
44629,img_05197,Label,Plant,99.05030822753906
44630,img_05197,Label,Produce,99.05030822753906
44631,img_05197,Label,Vegetable,99.05030822753906
44632,img_05197,Label,Apple,98.62260437011719
44633,img_05197,Label,Fruit,98.62260437011719
44634,img_05198,Label,Flora,92.47000885009766
44635,img_05198,Label,Food,92.47000885009766
44636,img_05198,Label,Fruit,92.47000885009766
44637,img_05198,Label,Melon,92.47000885009766
44638,img_05198,Label,Plant,92.47000885009766
44639,img_05198,Label,Produce,92.47000885009766
44640,img_05199,Label,Human,99.04052734375
44641,img_05199,Label,People,99.04051208496094
44642,img_05199,Label,Person,99.04052734375
44643,img_05199,Label,Clothing,75.4145736694336
44644,img_05199,Label,Coat,75.4145736694336
44645,img_05199,Label,Overcoat,75.4145736694336
44646,img_05199,Label,Suit,75.4145736694336
44647,img_05199,Celebrity,Vladimir Putin,99.98912811279297
44648,img_05199,Text,es:,43.938720703125
44649,img_05199,Text,es:,43.938720703125
44650,img_05200,Label,Human,99.21070098876953
44651,img_05200,Label,People,99.210693359375
44652,img_05200,Label,Person,99.21070098876953
44653,img_05200,Label,Clothing,85.44950103759766
44654,img_05200,Label,Shirt,85.44950103759766
44655,img_05200,Label,Blouse,78.68873596191406
44656,img_05200,Label,Apparel,75.94864654541016
44657,img_05200,Celebrity,Andreja Pejić,99.96048736572266
44658,img_05201,Label,Human,99.07843780517578
44659,img_05201,Label,People,99.07843017578125
44660,img_05201,Label,Person,99.07843780517578
44661,img_05201,Text,Rot,80.21987915039062
44662,img_05201,Text,NMO,87.5965347290039
44663,img_05201,Text,Rot,80.21987915039062
44664,img_05201,Text,NMO,87.5965347290039
44665,img_05202,Label,Human,99.29109191894531
44666,img_05202,Label,People,99.29109191894531
44667,img_05202,Label,Person,99.29109191894531
44668,img_05202,Celebrity,Ashley Graham,99.99756622314453
44669,img_05202,Text,MODEL,90.36614990234375
44670,img_05202,Text,IIN,61.231529235839844
44671,img_05202,Text,XT TOP M,87.83373260498047
44672,img_05202,Text,MODEL,90.36614990234375
44673,img_05202,Text,IIN,61.231529235839844
44674,img_05202,Text,XT,82.10325622558594
44675,img_05202,Text,TOP,94.99366760253906
44676,img_05202,Text,M,86.40426635742188
44677,img_05203,Label,Human,99.17500305175781
44678,img_05203,Label,People,99.17499542236328
44679,img_05203,Label,Person,99.17500305175781
44680,img_05203,Label,Bottle,96.57946014404297
44681,img_05203,Celebrity,Mariah Carey,99.9998779296875
44682,img_05203,Text,:,96.48713684082031
44683,img_05203,Text,:,96.48713684082031
44684,img_05204,Label,Human,99.12086486816406
44685,img_05204,Label,People,99.12086486816406
44686,img_05204,Label,Person,99.12086486816406
44687,img_05204,Label,Crowd,97.26951599121094
44688,img_05204,Label,Parade,97.26951599121094
44689,img_05204,Text,EGAL,84.5706558227539
44690,img_05204,Text,BORT KEE,92.51214599609375
44691,img_05204,Text,TM G,80.51605987548828
44692,img_05204,Text,UN I NOT A,79.52422332763672
44693,img_05204,Text,MOBNISTS In INC,79.00586700439453
44694,img_05204,Text,h Aol EGAL KEEP,81.91826629638672
44695,img_05204,Text,HHORTION,78.90304565429688
44696,img_05204,Text,EGAL,97.94297790527344
44697,img_05204,Text,EGAL,84.5706558227539
44698,img_05204,Text,KEE,97.5986099243164
44699,img_05204,Text,BORT,87.4256820678711
44700,img_05204,Text,G,85.66480255126953
44701,img_05204,Text,TM,75.3673095703125
44702,img_05204,Text,NOT,95.97586822509766
44703,img_05204,Text,A,82.86848449707031
44704,img_05204,Text,I,68.23416137695312
44705,img_05204,Text,INC,84.07770538330078
44706,img_05204,Text,UN,71.01839447021484
44707,img_05204,Text,EGAL,96.5281753540039
44708,img_05204,Text,KEEP,99.27667999267578
44709,img_05204,Text,MOBNISTS,91.29564666748047
44710,img_05204,Text,In,61.644248962402344
44711,img_05204,Text,h,68.85371398925781
44712,img_05204,Text,Aol,63.0145149230957
44713,img_05204,Text,HHORTION,78.90304565429688
44714,img_05204,Text,EGAL,97.94297790527344
44715,img_05205,Label,Human,99.22730255126953
44716,img_05205,Label,People,99.22730255126953
44717,img_05205,Label,Person,99.22730255126953
44718,img_05206,Label,Human,99.17971801757812
44719,img_05206,Label,People,99.1797103881836
44720,img_05206,Label,Person,99.17971801757812
44721,img_05206,Label,Female,83.70850372314453
44722,img_05206,Label,Girl,83.70850372314453
44723,img_05206,Label,Woman,83.70850372314453
44724,img_05207,Label,Porch,84.4599838256836
44725,img_05208,Label,Dish,76.80357360839844
44726,img_05208,Label,Food,76.80357360839844
44727,img_05208,Label,Meal,76.80357360839844
44728,img_05208,Label,Plate,76.80357360839844
44729,img_05209,Label,Human,99.19102478027344
44730,img_05209,Label,People,99.19102478027344
44731,img_05209,Label,Person,99.19102478027344
44732,img_05209,Label,Collage,98.55765533447266
44733,img_05209,Label,Poster,98.55765533447266
44734,img_05209,Label,Brochure,96.86347961425781
44735,img_05209,Label,Flyer,96.86347961425781
44736,img_05209,Label,Paper,96.86347961425781
44737,img_05209,Label,Magazine,94.59706115722656
44738,img_05209,Celebrity,Ruth Negga,99.99993896484375
44739,img_05209,Celebrity,Adam Driver,99.88949584960938
44740,img_05209,Celebrity,Joel Edgerton,99.99972534179688
44741,img_05209,Celebrity,Viggo Mortensen,99.99994659423828
44742,img_05209,Celebrity,Casey Affleck,99.97957611083984
44743,img_05209,Celebrity,Michelle Williams,99.999267578125
44744,img_05209,Celebrity,Mahershala Ali,99.99939727783203
44745,img_05209,Celebrity,Emma Stone,99.99993133544922
44746,img_05209,Celebrity,Nicole Kidman,99.99340057373047
44747,img_05209,Text,W,83.4305191040039
44748,img_05209,Text,W,81.72674560546875
44749,img_05209,Text,PRoRdS,51.12220764160156
44750,img_05209,Text,DEARSRS PFRFORMANCES AmyAdamsandaughey,73.51358795166016
44751,img_05209,Text,7,61.34333038330078
44752,img_05209,Text,Come ogcther (one bogether SCAND STEORS (ome looether,88.22361755371094
44753,img_05209,Text,THE Ye r's be s,63.08888626098633
44754,img_05209,Text, O SES,64.73787689208984
44755,img_05209,Text,(ome logelthe Tomlogcthe ome,91.04545593261719
44756,img_05209,Text,bogcther,87.67188262939453
44757,img_05209,Text,W,83.4305191040039
44758,img_05209,Text,W,81.72674560546875
44759,img_05209,Text,PRoRdS,51.12220764160156
44760,img_05209,Text,DEARSRS,64.65069580078125
44761,img_05209,Text,PFRFORMANCES,78.81591033935547
44762,img_05209,Text,AmyAdamsandaughey,77.07416534423828
44763,img_05209,Text,7,61.34333038330078
44764,img_05209,Text,Come,93.54450225830078
44765,img_05209,Text,ogcther,92.28913116455078
44766,img_05209,Text,(one,91.36392211914062
44767,img_05209,Text,bogether,89.53157043457031
44768,img_05209,Text,SCAND STEORS,63.35386657714844
44769,img_05209,Text,(ome,95.72016906738281
44770,img_05209,Text,looether,91.76214599609375
44771,img_05209,Text,THE Ye r's be s,63.08888626098633
44772,img_05209,Text, O SES,64.73787689208984
44773,img_05209,Text,(ome,83.54676055908203
44774,img_05209,Text,logelthe,89.70158386230469
44775,img_05209,Text,Tomlogcthe,93.63606262207031
44776,img_05209,Text,ome,97.29740905761719
44777,img_05209,Text,bogcther,87.67188262939453
44778,img_05211,Label,Human,99.30606079101562
44779,img_05211,Label,People,99.30606079101562
44780,img_05211,Label,Person,99.30606079101562
44781,img_05212,Label,Human,99.20988464355469
44782,img_05212,Label,People,99.20986938476562
44783,img_05212,Label,Person,99.20988464355469
44784,img_05212,Label,Flora,99.20254516601562
44785,img_05212,Label,Jar,99.20254516601562
44786,img_05212,Label,Plant,99.20254516601562
44787,img_05212,Label,Potted Plant,99.20254516601562
44788,img_05212,Label,Pottery,99.20254516601562
44789,img_05212,Label,Vase,99.20254516601562
44790,img_05212,Label,Smoke,88.34368896484375
44791,img_05212,Celebrity,Natalie Portman,99.99693298339844
44792,img_05213,Label,Human,99.279296875
44793,img_05213,Label,People,99.279296875
44794,img_05213,Label,Person,99.279296875
44795,img_05213,Label,Flora,98.60404968261719
44796,img_05213,Label,Jar,98.60404968261719
44797,img_05213,Label,Plant,98.60404968261719
44798,img_05213,Label,Potted Plant,98.60404968261719
44799,img_05213,Label,Pottery,98.60404968261719
44800,img_05213,Label,Vase,98.60404968261719
44801,img_05214,Label,Human,99.21244049072266
44802,img_05214,Label,People,99.21244049072266
44803,img_05214,Label,Person,99.21244049072266
44804,img_05214,Celebrity,Margot Robbie,99.99968719482422
44805,img_05215,Label,Human,99.13179016113281
44806,img_05215,Label,People,99.13177490234375
44807,img_05215,Label,Person,99.13179016113281
44808,img_05215,Label,Bust,90.32005310058594
44809,img_05216,Label,Human,99.14732360839844
44810,img_05216,Label,People,99.14730834960938
44811,img_05216,Label,Person,99.14732360839844
44812,img_05216,Label,Blonde,98.2474365234375
44813,img_05216,Label,Female,98.2474365234375
44814,img_05216,Label,Girl,98.2474365234375
44815,img_05216,Label,Woman,98.2474365234375
44816,img_05216,Label,Canopy,94.90616607666016
44817,img_05216,Label,Umbrella,94.90616607666016
44818,img_05217,Label,Human,99.27503204345703
44819,img_05217,Label,People,99.27503204345703
44820,img_05217,Label,Person,99.27503204345703
44821,img_05217,Label,Blonde,82.4620361328125
44822,img_05217,Label,Female,82.4620361328125
44823,img_05217,Label,Girl,82.4620361328125
44824,img_05217,Label,Woman,82.4620361328125
44825,img_05217,Text,1,77.5124740600586
44826,img_05217,Text,i,57.8132438659668
44827,img_05217,Text,1,77.5124740600586
44828,img_05217,Text,i,57.8132438659668
44829,img_05218,Label,Human,99.15091705322266
44830,img_05218,Label,People,99.15090942382812
44831,img_05218,Label,Person,99.15091705322266
44832,img_05218,Label,Rust,94.35240936279297
44833,img_05218,Label,Bag,75.93560028076172
44834,img_05219,Label,Human,99.164306640625
44835,img_05219,Label,People,99.16429138183594
44836,img_05219,Label,Person,99.164306640625
44837,img_05220,Label,Chair,95.17089080810547
44838,img_05220,Label,Furniture,95.17089080810547
44839,img_05221,Label,Dirt Road,87.48079681396484
44840,img_05221,Label,Gravel,87.48079681396484
44841,img_05221,Label,Road,87.48079681396484
44842,img_05221,Label,Bush,85.58214569091797
44843,img_05221,Label,Flora,85.58214569091797
44844,img_05221,Label,Plant,85.58214569091797
44845,img_05221,Label,Vegetation,85.58214569091797
44846,img_05222,Label,Human,99.26651000976562
44847,img_05222,Label,People,99.26651000976562
44848,img_05222,Label,Person,99.26651000976562
44849,img_05222,Label,Female,82.05265808105469
44850,img_05222,Label,Girl,82.05265808105469
44851,img_05222,Label,Woman,82.05265808105469
44852,img_05222,Celebrity,Ariel Winter,99.99042510986328
44853,img_05223,Label,Electronics,98.90419006347656
44854,img_05223,Label,Ipod,98.90419006347656
44855,img_05223,Text,Magic wand o0,74.38459777832031
44856,img_05223,Text,we-connect,87.61827850341797
44857,img_05223,Text,Magic wand,82.03218841552734
44858,img_05223,Text,o0,66.73699951171875
44859,img_05223,Text,we-connect,87.61827850341797
44860,img_05224,Label,Human,99.31139373779297
44861,img_05224,Label,People,99.31139373779297
44862,img_05224,Label,Person,99.31139373779297
44863,img_05224,Label,Clothing,96.44307708740234
44864,img_05224,Label,Denim,96.44307708740234
44865,img_05224,Label,Jeans,96.44307708740234
44866,img_05224,Label,Pants,96.44307708740234
44867,img_05224,Celebrity,Emily Ratajkowski,99.9994125366211
44868,img_05226,Label,Human,99.21646118164062
44869,img_05226,Label,People,99.21644592285156
44870,img_05226,Label,Person,99.21646118164062
44871,img_05227,Label,Human,98.9815444946289
44872,img_05227,Label,People,98.98153686523438
44873,img_05227,Label,Person,98.9815444946289
44874,img_05227,Label,Audience,95.95763397216797
44875,img_05227,Label,Crowd,95.95763397216797
44876,img_05227,Label,Speech,95.95763397216797
44877,img_05227,Celebrity,Kerry O'Keeffe,99.97579956054688
44878,img_05228,Label,Face,80.94567108154297
44879,img_05228,Label,Freckle,80.94567108154297
44880,img_05228,Label,Human,80.94567108154297
44881,img_05228,Label,Person,80.94567108154297
44882,img_05229,Label,Human,99.1683578491211
44883,img_05229,Label,People,99.16835021972656
44884,img_05229,Label,Person,99.1683578491211
44885,img_05229,Label,Flora,98.3322525024414
44886,img_05229,Label,Jar,98.3322525024414
44887,img_05229,Label,Plant,98.3322525024414
44888,img_05229,Label,Potted Plant,98.3322525024414
44889,img_05229,Label,Pottery,98.3322525024414
44890,img_05229,Label,Vase,98.3322525024414
44891,img_05229,Celebrity,Steve Jones,99.98827362060547
44892,img_05229,Celebrity,Lauren Conrad,99.95396423339844
44893,img_05229,Text,LAUREN,95.76200866699219
44894,img_05229,Text,CONDAD,93.64176940917969
44895,img_05229,Text,sate,62.13179397583008
44896,img_05229,Text,Celenck,74.643798828125
44897,img_05229,Text,LAUREN,95.76200866699219
44898,img_05229,Text,CONDAD,93.64176940917969
44899,img_05229,Text,sate,62.13179397583008
44900,img_05229,Text,Celenck,74.643798828125
44901,img_05230,Label,Human,99.17676544189453
44902,img_05230,Label,People,99.17676544189453
44903,img_05230,Label,Person,99.17676544189453
44904,img_05230,Text,Ie,48.60478973388672
44905,img_05230,Text,Ie,48.60478973388672
44906,img_05231,Label,Human,99.30500030517578
44907,img_05231,Label,People,99.30500030517578
44908,img_05231,Label,Person,99.30500030517578
44909,img_05231,Text,W,95.34365844726562
44910,img_05231,Text,The New Royals,97.67427062988281
44911,img_05231,Text,"Priyanka Chopra,",92.91197967529297
44912,img_05231,Text,"eFanning, s-Dreyfus,",84.70623779296875
44913,img_05231,Text,e,68.74497985839844
44914,img_05231,Text,ldie,84.22866821289062
44915,img_05231,Text,e Berry,78.27880096435547
44916,img_05231,Text,"Shayk,",83.69773864746094
44917,img_05231,Text,and 6Others,82.236328125
44918,img_05231,Text,Who Totally Rule,85.1911849975586
44919,img_05231,Text,MAKE I A DOUBLE,91.26258087158203
44920,img_05231,Text,Our irst-Ever His s-and-Hlers Fashion lssue,84.0905990600586
44921,img_05231,Text,W,95.34365844726562
44922,img_05231,Text,The,98.0101547241211
44923,img_05231,Text,New,96.51180267333984
44924,img_05231,Text,Royals,98.50086212158203
44925,img_05231,Text,"Priyanka Chopra,",92.91197967529297
44926,img_05231,Text,"eFanning,",88.93611907958984
44927,img_05231,Text,"s-Dreyfus,",80.47636413574219
44928,img_05231,Text,e,68.74497985839844
44929,img_05231,Text,ldie,84.22866821289062
44930,img_05231,Text,e Berry,78.27880096435547
44931,img_05231,Text,"Shayk,",83.69773864746094
44932,img_05231,Text,and,84.8330307006836
44933,img_05231,Text,6Others,79.6396255493164
44934,img_05231,Text,Who,81.30690002441406
44935,img_05231,Text,Totally,86.06584167480469
44936,img_05231,Text,Rule,88.20081329345703
44937,img_05231,Text,MAKE,98.2066879272461
44938,img_05231,Text,I,77.37528228759766
44939,img_05231,Text,A,90.8924331665039
44940,img_05231,Text,DOUBLE,98.5759048461914
44941,img_05231,Text,Our,81.8893814086914
44942,img_05231,Text,irst-Ever,83.47142028808594
44943,img_05231,Text,His,86.15647888183594
44944,img_05231,Text,s-and-Hlers,79.41339874267578
44945,img_05231,Text,Fashion,92.16010284423828
44946,img_05231,Text,lssue,81.45285034179688
44947,img_05232,Label,Beverage,87.80935668945312
44948,img_05232,Label,Drink,87.80935668945312
44949,img_05232,Label,Juice,87.80935668945312
44950,img_05232,Label,Alcohol,87.3563461303711
44951,img_05232,Label,Beer,87.3563461303711
44952,img_05232,Label,Beer Bottle,87.3563461303711
44953,img_05232,Label,Bottle,87.3563461303711
44954,img_05235,Label,Human,99.23381805419922
44955,img_05235,Label,People,99.23381805419922
44956,img_05235,Label,Person,99.23381805419922
44957,img_05235,Label,Clothing,97.68421936035156
44958,img_05235,Label,Denim,97.68421936035156
44959,img_05235,Label,Jeans,97.68421936035156
44960,img_05235,Label,Pants,97.68421936035156
44961,img_05235,Celebrity,Priyanka Chopra,99.92779541015625
44962,img_05236,Label,Human,99.29053497314453
44963,img_05236,Label,People,99.29053497314453
44964,img_05236,Label,Person,99.29053497314453
44965,img_05236,Label,Dimples,89.69712829589844
44966,img_05236,Label,Face,89.69712829589844
44967,img_05237,Label,Human,99.24186706542969
44968,img_05237,Label,People,99.24186706542969
44969,img_05237,Label,Person,99.24186706542969
44970,img_05237,Label,Paper,94.33740997314453
44971,img_05237,Label,Clothing,93.1928482055664
44972,img_05237,Label,Shirt,93.1928482055664
44973,img_05237,Label,Dance,85.01089477539062
44974,img_05237,Label,Dance Pose,85.01089477539062
44975,img_05237,Label,Leisure Activities,85.01089477539062
44976,img_05237,Label,Tango,85.01089477539062
44977,img_05238,Label,Collage,95.93757629394531
44978,img_05238,Label,Poster,95.93757629394531
44979,img_05238,Label,Animal,95.25022888183594
44980,img_05238,Label,Cat,95.25022888183594
44981,img_05238,Label,Mammal,95.25022888183594
44982,img_05238,Label,Manx,95.25022888183594
44983,img_05238,Label,Pet,95.25022888183594
44984,img_05238,Label,Kitten,87.2540512084961
44985,img_05238,Label,Canine,85.00103759765625
44986,img_05238,Label,Collie,85.00103759765625
44987,img_05238,Label,Dog,85.00103759765625
44988,img_05238,Text,M,79.65808868408203
44989,img_05238,Text,M,79.65808868408203
44990,img_05239,Label,Outdoors,84.78097534179688
44991,img_05239,Label,Snow,84.78097534179688
44992,img_05239,Label,Snowboarding,84.78097534179688
44993,img_05239,Label,Sport,84.78097534179688
44994,img_05239,Label,Sports,84.78097534179688
44995,img_05239,Celebrity,Brendan Dolan,99.74506378173828
44996,img_05239,Text,X,48.047515869140625
44997,img_05239,Text,X,48.047515869140625
44998,img_05240,Label,Breakfast,97.9974136352539
44999,img_05240,Label,Food,97.9974136352539
45000,img_05240,Label,Meal,97.9974136352539
45001,img_05240,Label,Bowl,75.05457305908203
45002,img_05241,Label,Human,99.25361633300781
45003,img_05241,Label,People,99.25361633300781
45004,img_05241,Label,Person,99.25361633300781
45005,img_05241,Celebrity,Harry Styles,99.99993133544922
45006,img_05241,Celebrity,Kristóf Baráti,99.99976348876953
45007,img_05241,Text,11,45.85390853881836
45008,img_05241,Text,11,45.85390853881836
45009,img_05242,Label,Human,99.1725082397461
45010,img_05242,Label,People,99.17250061035156
45011,img_05242,Label,Person,99.1725082397461
45012,img_05242,Label,Flora,97.8733139038086
45013,img_05242,Label,Jar,97.8733139038086
45014,img_05242,Label,Plant,97.8733139038086
45015,img_05242,Label,Potted Plant,97.8733139038086
45016,img_05242,Label,Pottery,97.8733139038086
45017,img_05242,Label,Vase,97.8733139038086
45018,img_05242,Label,Traffic Jam,82.580078125
45019,img_05242,Text,y,43.22071838378906
45020,img_05242,Text,y,43.22071838378906
45021,img_05243,Label,Human,99.2726058959961
45022,img_05243,Label,People,99.2726058959961
45023,img_05243,Label,Person,99.2726058959961
45024,img_05243,Text,GUEY,86.64380645751953
45025,img_05243,Text,GUEY,86.64380645751953
45026,img_05244,Label,Human,99.03795623779297
45027,img_05244,Label,People,99.03794860839844
45028,img_05244,Label,Person,99.03795623779297
45029,img_05244,Label,Baby,87.90257263183594
45030,img_05244,Label,Child,87.90257263183594
45031,img_05244,Label,Kid,87.90257263183594
45032,img_05244,Label,Newborn,87.90257263183594
45033,img_05245,Label,Human,99.31211853027344
45034,img_05245,Label,People,99.31211853027344
45035,img_05245,Label,Person,99.31211853027344
45036,img_05245,Label,Apparel,90.51958465576172
45037,img_05245,Label,Clothing,90.51958465576172
45038,img_05245,Label,Sweater,87.990966796875
45039,img_05245,Label,Sweatshirt,87.990966796875
45040,img_05245,Celebrity,Selena Gomez,99.96951293945312
45041,img_05245,Celebrity,Selena Gomez,99.9990005493164
45042,img_05245,Text,elen,87.99398803710938
45043,img_05245,Text,STAfF,92.78427124023438
45044,img_05245,Text,TNET,60.3065071105957
45045,img_05245,Text,OYFA4,72.5056381225586
45046,img_05245,Text,STAfF,92.78427124023438
45047,img_05245,Text,elen,87.99398803710938
45048,img_05245,Text,TNET,60.3065071105957
45049,img_05245,Text,OYFA4,72.5056381225586
45050,img_05246,Label,Human,99.27088928222656
45051,img_05246,Label,People,99.27088928222656
45052,img_05246,Label,Person,99.27088928222656
45053,img_05246,Label,Face,97.08209228515625
45054,img_05246,Label,Portrait,97.08209228515625
45055,img_05246,Label,Smile,97.08209228515625
45056,img_05246,Text,B,43.42562484741211
45057,img_05246,Text,B,43.42562484741211
45058,img_05247,Label,Human,99.27116394042969
45059,img_05247,Label,People,99.27116394042969
45060,img_05247,Label,Person,99.27116394042969
45061,img_05247,Label,Audience,98.00082397460938
45062,img_05247,Label,Crowd,98.00082397460938
45063,img_05247,Label,Speech,98.00082397460938
45064,img_05247,Label,Clothing,85.68054962158203
45065,img_05247,Label,Coat,85.68054962158203
45066,img_05247,Label,Overcoat,85.68054962158203
45067,img_05247,Label,Suit,85.68054962158203
45068,img_05247,Label,Army,83.81454467773438
45069,img_05247,Label,Military,83.81454467773438
45070,img_05247,Label,Military Uniform,83.81454467773438
45071,img_05247,Label,Soldier,83.81454467773438
45072,img_05247,Celebrity,Frank Lowy,99.98503112792969
45073,img_05248,Label,Human,99.1109619140625
45074,img_05248,Label,People,99.11094665527344
45075,img_05248,Label,Person,99.1109619140625
45076,img_05248,Celebrity,"Diana, Princess of Wales",99.98876190185547
45077,img_05249,Label,Aircraft,99.2596206665039
45078,img_05249,Label,Airplane,99.2596206665039
45079,img_05249,Label,Transportation,99.2596206665039
45080,img_05249,Label,Flight,83.6553726196289
45081,img_05249,Label,Jet,76.60409545898438
45082,img_05249,Text,O,76.31178283691406
45083,img_05249,Text,O,76.31178283691406
45084,img_05250,Label,Human,99.16669464111328
45085,img_05250,Label,People,99.16668701171875
45086,img_05250,Label,Person,99.16669464111328
45087,img_05250,Label,Performer,92.06893157958984
45088,img_05250,Label,Bicycle,89.4688720703125
45089,img_05250,Label,Bike,89.4688720703125
45090,img_05250,Label,Transportation,89.4688720703125
45091,img_05250,Label,Vehicle,89.4688720703125
45092,img_05250,Label,Mountain Bike,81.80286407470703
45093,img_05250,Celebrity,Linn Bjornland,99.99999237060547
45094,img_05250,Text,wus,65.75835418701172
45095,img_05250,Text,hoRnp,60.61079406738281
45096,img_05250,Text,crming,69.42289733886719
45097,img_05250,Text,CtE ING bo,68.13838958740234
45098,img_05250,Text,n,72.38367462158203
45099,img_05250,Text,( K LENTS lee,72.76437377929688
45100,img_05250,Text,TINY WAIS,77.80265045166016
45101,img_05250,Text,wus,65.75835418701172
45102,img_05250,Text,hoRnp,60.61079406738281
45103,img_05250,Text,crming,69.42289733886719
45104,img_05250,Text,ING,78.64691925048828
45105,img_05250,Text,bo,74.57361602783203
45106,img_05250,Text,CtE,51.194637298583984
45107,img_05250,Text,K,75.3323745727539
45108,img_05250,Text,n,72.38367462158203
45109,img_05250,Text,(,53.05910873413086
45110,img_05250,Text,LENTS,84.32008361816406
45111,img_05250,Text,lee,78.34591674804688
45112,img_05250,Text,TINY,75.21534729003906
45113,img_05250,Text,WAIS,80.38996124267578
45114,img_05251,Label,Clothing,98.60932922363281
45115,img_05251,Label,Coat,98.60932922363281
45116,img_05251,Label,Raincoat,98.60932922363281
45117,img_05251,Label,Beach,97.9540023803711
45118,img_05251,Label,Coast,97.9540023803711
45119,img_05251,Label,Nature,97.9540023803711
45120,img_05251,Label,Ocean,97.9540023803711
45121,img_05251,Label,Outdoors,97.9540023803711
45122,img_05251,Label,Sea,97.9540023803711
45123,img_05251,Label,Water,97.9540023803711
45124,img_05252,Label,Restaurant,95.59988403320312
45125,img_05252,Label,Chair,95.1224594116211
45126,img_05252,Label,Furniture,95.1224594116211
45127,img_05252,Label,Cafe,92.8606185913086
45128,img_05252,Label,Sink,85.49147033691406
45129,img_05252,Label,Deli,84.10951232910156
45130,img_05252,Label,Food,84.10951232910156
45131,img_05252,Label,Shop,84.10951232910156
45132,img_05252,Celebrity,Joe Gould,99.8062973022461
45133,img_05252,Text,3E,53.367794036865234
45134,img_05252,Text,3E,53.367794036865234
45135,img_05253,Label,Human,99.24108123779297
45136,img_05253,Label,People,99.24108123779297
45137,img_05253,Label,Person,99.24108123779297
45138,img_05253,Label,Cosmetics,98.94393157958984
45139,img_05253,Label,Lipstick,98.94393157958984
45140,img_05253,Text,allure,98.31244659423828
45141,img_05253,Text,LIFE'S A PARTY!,97.78571319580078
45142,img_05253,Text,you,79.65086364746094
45143,img_05253,Text,"get the oirees, and d the",82.69280242919922
45144,img_05253,Text,-dawn bashes,82.75678253173828
45145,img_05253,Text,along some he way ore repared for,80.2370376586914
45146,img_05253,Text,some cases.,79.89997100830078
45147,img_05253,Text,ttery-nightsout.,82.4557113647461
45148,img_05253,Text,h,43.12049102783203
45149,img_05253,Text,&CULT EYE QUAD,82.1203384399414
45150,img_05253,Text,allure,98.31244659423828
45151,img_05253,Text,LIFE'S,98.84017181396484
45152,img_05253,Text,A,94.8888931274414
45153,img_05253,Text,PARTY!,99.6280746459961
45154,img_05253,Text,you,79.65086364746094
45155,img_05253,Text,get,84.19662475585938
45156,img_05253,Text,the,83.95396423339844
45157,img_05253,Text,"oirees,",82.96619415283203
45158,img_05253,Text,and,83.34733581542969
